Date,BMY,CL,CVX,DUK,ED,EPD,GIS,GLD,GPC,IWP,IWY,JNJ,KMB,KO,LMT,MCD,O,PEP,PG,PSA,QQQ,QUAL,RPG,SCHG,SCHM,VBK,VGT,VUG,VZ,WEC,XOM
2016-06-30,87295073301.92564,51649129388.20649,129353440806.57959,39330141779.84619,17031432142.333984,30081053387.45117,29363586684.951782,,11410197789.115906,,,255236463004.76074,35288117683.10547,144447161473.0835,58374492095.18432,83585849032.44019,10885810963.176727,115176458073.57788,171577466862.4878,29952029936.523438,,,,,,,,,133808665847.77832,14915215394.626617,251836736575.0885
2016-07-01,87568040230.25513,51472753018.9209,128514390403.74756,39256782270.721436,17046245822.296143,29834307043.07556,29749354829.738617,,11510492869.529724,,,255215393344.1162,35164914408.203125,143777992018.12744,58652058364.868164,83627534428.19214,10929755179.080963,114839431121.21582,171800370805.3589,29746950730.59082,,,,,,,,,134743205276.48926,14858112263.03482,252105295628.8147
2016-07-05,87568040230.25513,51705610705.49774,127798712849.42627,39852772109.71069,17291853932.800293,29813746175.289154,29819657568.878174,,11404563182.731628,,,257277428986.8164,35406202256.34766,144765771157.8369,58689696516.41845,83877573129.92859,11216967002.861023,115698286837.46338,173137814770.88928,30438356921.081543,,,,,,,,,135462053054.80957,15033990004.665375,249902361612.12924
2016-07-06,87663011274.18518,51705610705.49774,129044979927.06299,39990295895.202644,17266443209.53369,29680109495.830536,30005743811.050415,,11636712162.05597,,,258055978130.49316,35100758915.039055,144255923048.40088,58823771398.16284,83787303887.64954,11176158851.566315,115154662251.8158,172307022369.38477,30249680242.004395,,,,,,,,,136176127380.3711,14995156648.200989,252776946352.11945
2016-07-07,87924133885.65063,51790257736.38153,127157073383.3313,39100923206.87866,16936148861.541748,29731492747.306824,29980760136.543274,,11600651137.809753,,,257782513242.1875,34451365198.73047,143682405812.07275,58750850382.99561,83988731952.75877,10851282803.375244,116861559389.11438,171901688933.18176,29739918808.59375,,,,,,,,,134046110137.93945,14705077459.777832,249741143925.972
2016-07-08,89348393884.8114,52390012337.005615,129279417097.47314,39431002892.51709,17018723314.971924,29865155314.540863,30163926682.2052,,11829417755.15747,,,258497853403.93066,34897980848.14453,144606515824.89014,59251862400.81787,84259613352.37122,10972123991.7984,115926988552.55127,173806546907.8064,30157106496.887207,,,,,,,,,135304746795.6543,14853543916.179657,251299460287.01782
2016-07-11,89478955190.54411,52559364310.85968,130044443791.19873,39431002892.51709,16980608385.314941,29895991637.802124,29893351437.583923,,11859843031.486511,,,258666263789.0625,34944181045.89843,145211884127.80762,59534095333.95386,84738868150.54323,11067870766.63971,116612245324.40186,173765991225.05188,30065702093.200684,,,,,,,,,135377390350.3418,14826136243.244171,252239654245.98694
2016-07-12,90440280701.86615,52178336847.709656,131759613967.89551,38711238755.82886,16677837699.890135,30769855402.18353,29730998547.466278,,11853081732.131958,,,258645152156.98242,34602799638.183586,145243801206.9702,59606646534.5459,84912521579.37622,10997239043.849945,116483736347.35107,173765991225.05188,29976646954.65088,,,,,,,,,134263931961.05957,14552040248.325348,255087364098.93036
2016-07-13,90891339033.27942,52545247388.13019,131599214885.71167,38990880001.25122,16815462944.18335,30492276717.28134,29947468308.47168,,11760674644.042969,,,258813478599.24316,34836375089.35547,145753616310.11963,59887487207.94677,85308398888.51927,11111812034.191132,117682941188.04932,174049698229.599,30052807590.637207,,,,,,,,,135546840148.92578,14677670990.940094,254899382252.15912
2016-07-14,91116814071.73157,52714599361.98425,131660915689.08691,38853366727.6001,16751945377.960205,30420302727.50855,30009911552.5589,,11700946218.223572,,,259192291790.7715,34880009067.38281,145594294964.5996,59910892908.38623,86079384481.7047,11039614736.057281,117736490255.12695,174009223780.0598,29773911722.717285,,,,,,,,,135159537429.80957,14616000716.590881,255087364098.93036
2016-07-15,90202929506.98853,52721637383.78906,132068089226.53198,38931293631.56128,16758300369.262695,30204410628.700256,29980760136.543274,,11602901099.151611,,,258813478599.24316,34951882452.63672,145403122552.49023,60140240116.42456,85857167298.9197,10961145308.704376,117415294671.93604,174292930784.60693,29486796072.387695,,,,,,,,,135159537429.80957,14609149400.405884,255544094816.16974
2016-07-18,90155463088.76038,52566409145.851135,130908211901.09253,39082587928.52783,16739244637.298584,30440869569.396973,30089000710.681915,,11492464640.472412,,,259108076105.34668,34679802715.33203,145403122552.49023,59978762044.49462,85989095146.8506,10983115451.087954,116933440907.59277,174130748670.19653,29443429907.836914,,,,,,,,,135377390350.3418,14675380797.023773,254738164566.0019
2016-07-19,89573894394.91272,52608753100.85297,130846467960.35767,39142174298.21777,16749827817.687986,30224981453.323364,30238864041.000366,,11240032904.61731,,,263547898500.3662,34692644804.19922,145403122552.49023,60603611975.00611,87864489221.51184,11031767203.651428,117276080273.4375,174617071622.08557,29547723522.94922,,,,,,,,,134820684478.75977,14657109817.798615,253797923152.8473
2016-07-20,89870613636.09314,52573276837.98981,130291275762.93945,38931293631.56128,16707487009.429932,30368911510.5629,29847551830.078125,,11270455897.880554,,,263316405047.60742,34312748120.117188,145020744721.98486,60067702781.7688,87558847667.0227,10954864334.42688,116622906826.17188,174249511631.01196,29521950391.23535,,,,,,,,,134627009796.14258,14622849624.580383,252347232884.48334
2016-07-21,89609510128.36456,52395967062.13379,130044443791.19873,39151351135.25391,16914980190.2771,30214692058.277126,29643578461.235046,,11131847548.812866,,,263337411751.09863,34230626341.30859,144829522800.44556,59475599570.77026,88336798686.23352,10998809533.115387,116258911517.02881,174126991633.98743,29490309387.817383,,,,,,,,,134021885253.90625,14782736948.120117,252132249606.17065
2016-07-22,89823134482.0404,52920837928.3371,130377636756.89697,39655619907.16553,17188103876.64795,30348342677.30713,29647737092.926025,,11258063416.740417,,,263084953566.28418,34556596692.8711,146040407934.5703,60217459515.56396,89086928186.49292,11050604229.77829,116912052024.53613,175066433460.99854,29735228215.026855,,,,,,,,,135788855758.66699,14935768139.083862,252562089618.3014
2016-07-25,89680684284.05762,52651318484.42078,127181762332.15332,39742739415.92407,17190221436.920166,29916556488.32321,29843395475.841522,,11322295189.842224,,,262790419017.334,33986477273.773197,145211884127.80762,59821956793.09082,88489602719.66553,11036478671.447754,116730015940.24658,175229773148.72742,29526638339.2334,,,,,,,,,135232118789.67285,14949475587.844849,247699443413.50555
2016-07-26,89087271273.34595,52473981455.81818,126700478810.88257,39311803873.53516,17033545081.634521,29875430770.015717,29672718489.97879,,11383148025.566101,,,263337411751.09863,33907016682.952885,143013236357.1167,59620697349.975586,84537426690.38391,11003523949.264526,115852006682.73926,174147381171.03577,29347334910.583496,,,,,,,,,132666442352.29492,14771317285.079956,245899427067.7185
2016-07-27,90760758623.80981,51977473885.62012,126182226572.41821,38890016260.62012,16817581659.698488,29698216999.05395,29368830920.196533,,11464293891.616821,,,262537918861.084,33450752104.675293,138297100086.9751,59480286257.23267,82988536960.66284,10921908629.459381,115081106539.30664,172493127665.71045,29036365425.04883,,,,,,,,,133900869674.68262,14616000716.590881,244233832611.351
2016-07-28,88694822582.55006,51867488109.05075,125602316667.93823,39059658975.738525,16912862630.004883,29666950540.44724,29697695332.122803,,11566837791.8396,,,261885577824.09668,33361043402.435303,138766759252.7008,59571551849.823,82946851564.91089,11189031567.897797,115777068732.60498,173207939344.02466,27917871208.709717,,,,,,,,,132787489028.93066,14655856069.259644,242326253445.1294
2016-07-29,88872990114.82239,52703014539.90936,126453675597.38159,39238441736.450195,16955211524.963379,29677379331.207275,29926650098.018646,,11467166469.818115,,,263505843121.94824,33207242160.797115,138703173941.3452,59145627263.153076,81717440476.3794,11314092630.310059,116622906826.17188,174800861771.7743,27952976273.376465,,,,,,,,,134128609493.63708,14824868036.42273,238968126373.10028
2016-08-01,90512452652.5116,53184520198.596954,122295349163.05542,39265951223.87695,17035661486.663818,28363943131.542206,29818416356.243134,,11438006720.031738,,,263863586652.83203,33530215439.300533,138130922603.49274,59639407119.99512,81967485875.64088,11420158739.738464,116633667147.2168,176475606355.6671,27958818753.479004,,,,,,,,,131925802127.0752,14861409277.114868,230688359992.981
2016-08-02,89158135927.12402,53014569823.29941,122887639489.7461,39224700132.53784,16963673679.351807,28030377153.873444,29543673370.113373,,11279862851.44043,,,262706203331.90918,33530215439.300533,138385247384.56726,60144917558.92944,81752167143.63098,11082971389.141083,116408820357.05566,177190418033.98132,27418288975.891113,,,,,,,,,130715463966.36963,14758633877.182007,233858850837.70752
2016-08-03,88861096557.23572,52455182995.5101,124146272610.47363,39036727394.989006,16705365983.428955,28505181774.902344,29048295158.924103,,11297803380.111694,,,260707292728.2715,33038070123.931885,138734917203.9795,60109813630.24902,81627151141.52527,10951575380.916595,115680730919.49463,175576923294.44885,27312986988.220215,,,,,,,,,130473352794.64722,14548512713.241577,235048083843.8034
2016-08-04,89478898673.93494,52950832481.20499,123994402722.47314,39077986370.20874,16768837023.925781,27962230205.898285,29343854078.052525,,11305655130.706787,,,259224609126.89212,33355917974.822998,138321678537.5595,60320437202.33154,79876049131.30188,11008566170.539856,116087580854.18701,175740344215.39307,26973708463.531494,,,,,,,,,130546001696.0144,14582772383.880615,235021208697.50977
2016-08-05,75175544425.04883,52809220771.56067,124142693856.81152,38620341869.35425,16547492119.083403,28400773918.972015,29368830920.196533,,11406601989.898682,,,260019895411.37695,33168790478.485107,138226234713.13477,60914865268.64625,80490490344.90967,10853424741.306305,116344554888.61084,175188912841.4154,27232264620.72754,,,,,,,,,129844019246.67358,14292718008.422852,235236162413.21564
2016-08-08,71635362633.74329,52703014539.90936,124994889311.82861,38854173557.281494,16526206387.004852,28786305514.335632,29402138690.44876,,11379686084.335327,,,258785104966.73587,33209807618.4082,138099138179.98886,60891478056.121826,79869297602.417,10834427811.431885,115787785133.97217,175148113459.0149,26967852777.09961,,,,,,,,,129722963660.81238,14247039651.565552,238003179388.237
2016-08-09,73191621258.92639,52950832481.20499,125143094088.13477,38849600269.31763,16619851995.639801,28410001945.114136,29527013791.35132,,11300049496.582031,,,258324685952.4536,33320026262.512207,138194507914.84833,61001462662.6892,79882800660.18677,10912000008.716583,115937650054.32129,176073098325.72937,27124622471.496582,,,,,,,,,129892441481.01807,14269874616.012573,238298805997.46704
2016-08-10,71968012564.3158,52993328576.96915,123685615185.2417,38810225311.2793,16651777110.004425,28180054072.570797,29581135217.147827,,11351642007.980347,,,258178135861.81638,33386670540.496826,138639588629.98962,61151214774.50562,80213658128.72314,10956317941.379547,116515896531.37207,176728272867.20276,27222347415.161133,,,,,,,,,130255530489.34937,14340091589.889526,234126135034.7519
2016-08-11,72431313161.23962,53028730654.18625,125241887677.00195,38865819671.63086,16683697579.364777,28159149538.993835,29585298403.74756,,11440244883.636475,,,259036187581.7871,33050880949.15772,139084603487.73956,61441433442.81007,80605253314.682,10793269938.33542,116151813382.87354,177588278532.0282,27053580340.57617,,,,,,,,,130376586075.21059,14365420027.46582,234966177129.55475
2016-08-12,72027422987.82347,53085384180.06134,126180585094.29932,38671270950.31738,16768837023.925781,28441369727.897644,29626930269.744873,,11384168092.163086,,,257885160919.18945,33020120152.06909,139974781382.37,61818212529.32739,80699794250.97656,10866087713.813784,116269594978.6377,178223010683.0597,26976230859.375,,,,,,,,,129868253688.62152,14379229847.25952,238027855802.72675
2016-08-15,71314587139.28223,52901283176.20468,126934001353.45459,37823643566.13159,16365288342.74292,28462270267.868042,29572804289.03961,,11498568927.703857,,,255980635934.14307,33058580065.7959,140642377758.56018,62368172537.99438,80024589277.40479,10763189571.51413,116408820357.05566,178182125902.1759,26849646954.345703,,,,,,,,,129771401445.00731,14082251297.988894,237919406124.6872
2016-08-16,70578072530.59387,52625116366.9281,126748720195.3125,37263189754.486084,16116283598.709106,28629510530.090332,29472486161.338806,,11445858470.626831,,,251836697820.73975,32689458732.147217,139338944733.16193,60091085372.31445,79632987580.81055,10596968659.114838,115637876293.94531,177281154012.68005,26667986535.64453,,,,,,,,,127713845231.62842,13817507300.186157,238217468738.93738
2016-08-17,69259417356.49109,52809220771.56067,127584996986.38916,37837547412.872314,16395338036.632538,28807212044.71588,29497557496.124268,,11495207137.802124,,,253887710277.0996,32694584159.75952,140070192278.09906,59826643479.55323,79065800558.7616,10703034768.543243,116141140901.18408,178059186506.27136,26710177642.822266,,,,,,,,,128706322212.40997,14015492197.036743,238732319981.76575
2016-08-18,69710830769.65332,52816294385.45227,129244999867.85889,38342414749.14551,16609991812.820435,28242771666.90826,29794376758.76999,,11592785390.350342,,,252652898959.35062,32668954277.89307,140197313507.76672,59775154636.16944,79086061656.05164,10734692694.034576,115937650054.32129,179042111206.0547,26574229989.624023,,,,,,,,,127980089771.27077,14259515445.175173,240899921539.6881
2016-08-19,70435509185.18066,52745514036.44943,127709798735.96191,37819012454.98658,16421095746.574402,28023257091.522217,29869620495.59784,,11642135193.649292,,,252652919832.4585,32497211295.806885,139625111562.95776,59470912884.30786,77654665915.46631,10574806727.44751,115819890418.396,178775912189.48364,26256606042.48047,,,,,,,,,126963463872.71881,14114482237.472534,237892436069.10703
2016-08-22,70399847633.89587,52752577448.013306,127235520422.97363,37930172264.09912,16474757158.432007,27803756493.759155,29915612054.72946,,11549037812.805176,,,250988498207.70264,32653567019.836426,139052794367.71393,57649407084.47266,77931485110.38208,10679290335.979462,115595054608.1543,177833994436.26404,26578915832.51953,,,,,,,,,127205543944.7403,14181244950.408936,238407160766.2201
2016-08-23,71112638865.66162,52780892308.23517,126911001330.87158,37726374462.127686,16412511778.678894,27730593621.444702,29723316151.966095,,11667932017.410278,,,251641596881.10352,32976543042.14478,139402546508.86536,56640197924.316414,77776206456.66502,10652377936.286926,115509378296.81396,178960117673.8739,26547271179.19922,,,,,,,,,127399170682.71635,14091460653.839111,237675599985.88562
2016-08-24,69603922601.69983,52653441429.47769,127560010729.06494,37777321941.37573,16382457439.785004,27511091026.878357,29681514584.197998,,11713916622.436523,,,250103687163.3911,32973991303.558346,139402546508.86536,56270532294.921875,77560124979.17175,10555809797.57309,115755657889.70947,178775912189.48364,26244898049.926758,,,,,,,,,127157090610.69489,14059228510.360718,238488418933.67767
2016-08-25,69805864501.49535,52844633051.1055,127173112351.68457,37856069229.12598,16410361141.700745,27594711157.9895,29844558309.265137,,11683634382.476807,,,249808708402.40475,32912466965.576176,138830245777.96936,56363511937.01172,77938223617.99622,10554230262.012482,115509378296.81396,179983988237.38098,26457023062.13379,,,,,,,,,127689665214.1571,14100668805.69458,236971167443.27545
2016-08-26,69817758059.08203,52731325999.355316,126461680489.19678,37017696182.25098,16049735783.748629,27793311215.782166,29627168200.58441,,11588296565.78064,,,250798928641.66263,32871452569.458008,137717659240.551,55435968455.078125,77269802726.4862,10405422790.145874,115048979295.04395,179328772974.01428,26253097613.52539,,,,,,,,,126043612468.52875,13739229581.451414,236456284564.01825
2016-08-29,69805864501.49535,52972083929.86297,127372829694.21387,37258563899.9939,16152770107.269287,27803756493.759155,29857089402.431488,,11786821677.520752,,,252652919832.4585,32994493014.007572,138417056504.5929,55404203359.375,77924733581.4972,10508317967.10968,115627170872.49756,180846386530.07507,26457023062.13379,,,,,,,,,127084426159.47723,13891173719.024658,238000711746.78802
2016-08-30,68000140736.770615,52752577448.013306,126935987588.1958,36832441223.14453,16013250436.439516,27667876027.107243,29476657855.796818,,11630920517.028809,,,251704842398.07126,32848379913.78784,137463309762.9547,54673552410.15625,78496295750.5188,10391132836.704254,114792049180.29785,179289846549.68262,26226136157.226562,,,,,,,,,126527710413.16986,13711607533.874512,237133810323.90594
2016-08-31,68178333764.34326,52639273797.03903,125538052548.52295,36897282035.82764,16152770107.269287,27594711157.9895,29606259411.8042,,11532219774.307251,,,251430924602.9663,32825318233.337406,138067361988.6589,55477291745.11719,78700430212.09717,10437183513.946533,115107974402.16064,178818784914.09302,26246059588.623047,,,,,,,,,126673008215.90424,13785273952.713013,236104155292.89246
2016-09-01,67429900102.767944,52589714289.711,125076238578.18604,36744410686.49292,16073353307.971954,27720138359.451294,29309447010.498047,,11553530045.74585,,,250883193378.29587,32840691772.369385,137812996046.71475,55623401331.54297,78523523227.66112,10438771945.514679,115690206589.96582,180866894920.34912,26500399520.874023,,,,,,,,,127229708412.36115,13771460520.935059,235291257254.02832
2016-09-02,66942831512.145996,53028730654.18625,125974880261.53564,37165923278.80859,16217173091.506958,28033720340.72876,29656434100.959778,,11598393296.722412,,,251388802671.2036,33020120152.06909,138798518979.68292,55557183737.79297,78816104670.82214,10522929165.267944,116315633780.82275,180641567383.11768,26580087954.711914,,,,,,,,,128004316438.29346,13941820962.219238,236862749401.66473
2016-09-06,67667497180.02319,53297803444.91577,127847093614.19678,37490156253.81469,16373869988.136292,28389097411.53717,29639703867.977142,,11402116573.699951,,,252294799920.04395,33132901509.979248,139211839967.8421,55484126705.078125,79782335045.70007,10667430969.486237,116369545185.2417,181542775702.89612,26296460842.895508,,,,,,,,,129529375797.46248,14149012806.930542,239978637095.6421
2016-09-07,67204190209.27429,52228596098.21701,128408751862.79297,37304880268.096924,16315908463.573456,28336839072.799683,28364651987.400055,,11322865131.866455,,,251999821159.05762,32807617947.72339,138734917203.9795,55111939396.484375,79557796252.8534,10796042527.35138,115603981282.65381,180129529698.63892,26479288092.041016,,,,,,,,,130013512616.72974,14068436662.216187,239084607435.03574
2016-09-08,67489310526.275635,51683376902.86636,129956460516.35742,37429943923.950195,16285861092.185974,28483178795.051575,28205802827.92282,,11257390325.500488,,,251704842398.07126,32505574413.23853,138703173941.3452,55171313072.265625,79047460098.90747,10705536523.55194,115248133073.73047,179781396209.7168,26135901269.53125,,,,,,,,,129747229202.46124,14137505025.100708,241279273957.8247
2016-09-09,66123119364.776596,50175122584.70917,126399243631.89697,36105222728.72925,15659067699.4133,28023257091.522217,27194121179.592133,,10949199741.622925,,,249092364212.03613,31743979222.16797,134379619734.38263,54328785563.476555,77965561775.93994,10203764137.496948,112196549945.06836,176627319834.21326,25617865594.48242,,,,,,,,,125438458938.02643,13603406933.59375,235291257254.02832
2016-09-12,66907201829.98657,51534664373.12317,127622461979.37012,36721263015.74707,15981051266.822815,28524991855.812077,27708309966.89987,,11126436168.273926,,,251051722851.5625,31916948685.058594,137304354716.73965,54525136136.71875,78897767570.34302,10407014187.049866,114320802018.12744,180744027871.17004,25880214587.402344,,,,,,,,,127253966179.08478,13854337499.61853,236510509403.03802
2016-09-13,66051860000.45778,50869067912.90665,124102681301.87988,36494309658.05054,15719174054.698944,27532001550.865177,27424037807.212826,,10961615300.949097,,,247786166865.23438,31596828963.684082,135509510301.38016,54207776314.941414,78067642027.99988,10089435613.956451,112778858992.30957,178286320302.65808,25377966842.651367,,,,,,,,,124542779776.38246,13690887988.204956,230874795970.72604
2016-09-14,65612295528.10669,50876134725.24643,122842069926.45264,36438728439.331055,15912363266.143799,27218425559.99756,27373869979.39682,,10920973885.482788,,,248312816250.9155,31462574588.378906,134964655638.33237,54207776314.941414,78373824188.4613,10160887358.055115,113274832933.04443,178204368204.87976,25419332437.13379,,,,,,,,,124639647569.8471,13805994702.37732,229222014019.2032
2016-09-15,66491392603.68347,51053185920.64285,124190104416.5039,36619362800.598145,16004660662.288666,27134799438.476562,27398959611.0878,,10937912353.088379,,,249935032451.47705,31609724846.862793,135765958983.32596,54591349251.46484,79027068788.90993,10214879204.692839,113738547870.4834,180354775772.5525,25383877725.219727,,,,,,,,,125825735738.75429,13854337499.61853,230522571790.31372
2016-09-16,66051860000.45778,50954026096.67587,122118116149.29199,36874110710.14404,16165650704.116821,27187067761.23047,27252641544.776917,,10967258427.154541,,,249134507016.90674,31447088553.344727,135060840358.40988,54216886608.88672,78441860328.14026,10237105385.303497,113522869313.04932,180334369211.42578,25402795724.487305,,,,,,,,,125583655666.73279,13994767835.388184,227677586836.4334
2016-09-19,65434096126.708984,51116906258.85772,122367762827.45361,37267820865.6311,16399626536.827087,27950096216.011047,27261005517.71164,,11133209737.51831,,,247891450821.5332,31540032201.59912,134932591320.91522,55000067315.91797,78394228519.72961,10356200191.993713,113943389247.43652,180989761969.5282,25533959637.45117,,,,,,,,,123937672895.43152,14151314844.89441,227135828810.88257
2016-09-20,66004304891.5863,51322231505.1651,121943385064.08691,37133500244.140625,16429683198.223114,27856024816.513058,27047791677.7153,,11147886182.922363,,,248502406690.0635,31875648933.22754,135701838580.66559,54908718031.25,79238006864.45618,10414950414.218903,114622727842.7124,181419867922.0581,25624951245.117188,,,,,,,,,124107080741.3101,14102969639.663696,223640541244.12537
2016-09-21,66443888485.4126,51690443715.20615,124352313587.03613,37934813888.549805,16755958749.580383,28545888402.175903,26910137328.170776,,11281093273.361206,,,250525052592.77344,32255144593.322754,136310838342.89551,55671358026.36719,79564625909.3628,10600734635.639193,115517712055.66406,179822331526.94702,25706494436.645508,,,,,,,,,125559444549.56055,14388437999.11499,225699677305.79376
2016-09-22,67026003555.52673,52065739741.46652,124789198872.07031,38217353721.618645,16925532759.304047,28911730718.994137,26827671181.453705,,11454946323.760986,,,251683844051.51367,32846341266.723633,137688953650.09308,56310686564.941414,79857207352.5238,10778579664.554596,116261722376.40381,182259571436.84387,26211099655.151367,,,,,,,,,126721360475.92163,14459803583.984375,226349948282.24182
2016-09-23,67097269293.670654,51867488109.05075,123840541495.05615,38221979576.11084,16889041605.739594,28514532600.2121,26658603736.961365,,11133209737.51831,,,250314275949.09668,32717264451.324467,136983900882.56836,56132578974.609375,79727919155.22766,10805573116.760254,115744117994.38477,179740420160.82764,26248919778.442383,,,,,,,,,127229708412.36115,14496636191.40625,226106173779.86908
2016-09-26,65909303028.86963,51768355491.291046,123291390768.12744,38050607437.13379,16884753105.545044,28347294334.79309,26349347226.970673,,11120795314.315796,,,248144265904.54102,32402297595.611572,134772368519.91652,56061797275.8789,79292429265.56396,10905610698.413849,115409845327.14844,179924792014.9994,26465169708.251953,,,,,,,,,126237270306.20575,14448292190.170288,225049390511.1313
2016-09-27,66218172218.09387,52016156428.70712,123541037446.28906,37717112239.83765,16710882466.869354,28148692280.197144,26357576922.039032,,11335284099.563599,,,251178193012.39014,32448772163.5437,136503158390.00702,56121166472.65625,79530588307.61719,10826213831.13861,115905874167.48047,180969253579.25415,26345822268.676758,,,,,,,,,127060323891.25824,14199661254.119873,225537129334.4498
2016-09-28,65445983310.47058,52115299248.794556,127497645836.79199,37564267173.76709,16564909723.854065,28744492453.575134,26423565631.04248,,11372533049.789429,,,251536333797.91263,32652724671.72241,135092888211.47919,56112033783.691414,78373824188.4613,10927841821.250916,115787280057.67822,183222203098.29712,26687346395.874023,,,,,,,,,126019401351.3565,14114482237.472534,235453836861.80115
2016-09-29,63996632853.24097,51895779163.84125,126399243631.89697,37198346313.47656,16427529077.49176,28660872322.46399,26250372059.280396,,11241583437.057495,,,247069780928.64987,32327435621.85669,134708264581.604,55333426139.648445,78108457201.17188,10765718014.545443,115794957027.28271,180702949993.13354,26588070556.640625,,,,,,,,,126164621404.83856,13900378258.895874,234261665495.8725
2016-09-30,64056030529.09851,52497679091.27426,128458695591.43066,37073287914.27612,16163510518.398285,28880360939.407352,26341088204.589844,,11339799054.977417,,,248881608441.46725,32564942120.54443,135637734642.35306,56483151999.66431,78496295750.5188,10659017323.246002,116880231863.25073,183816111417.23633,26369457861.328125,,,,,,,,,125825735738.75429,13785273952.713013,236483491892.81464
2016-10-03,64935146726.15051,52129449877.35367,127872051085.51025,36633258762.35962,15935969177.856445,28650425047.683716,26341088204.589844,,11269807020.950317,,,250314275949.09668,32208667281.585693,134708264581.604,56685791468.35327,78006376949.11192,10412166952.30484,116321482460.63232,181583711020.12634,25591861944.58008,,,,,,,,,125583655666.73279,13589591093.826294,235860254244.80438
2016-10-04,65588527534.40857,51548835406.33774,126399243631.89697,35878274627.68555,15620430553.87497,27918738417.243958,25998845235.912323,,11107244767.456055,,,250335378661.19388,31762049921.447754,134099314212.4176,55865827742.614746,77230667297.24123,10143028128.700256,115085712387.54272,180948785920.63904,25130982440.185547,,,,,,,,,124082877399.06311,13221248163.68103,233692684323.31085
2016-10-05,65540685603.40881,51669212671.20361,127597475722.0459,35706891975.40283,15562475996.818542,28117338475.03662,25911582945.632935,,11165947140.701294,,,251093865656.4331,31658784079.040527,134003145956.68793,55748011948.24219,77169434771.53015,9861139349.403381,113914466846.46606,181972881655.42603,24685467526.245117,,,,,,,,,123074205249.02344,13191320466.156006,235724787056.54144
2016-10-06,65851677276.38245,51888712351.501465,127535024471.74072,35706891975.40283,15525983682.003021,27971002746.391296,25936506649.33777,,11200946566.085815,,,250187931026.9165,31813682842.651367,133682650961.64703,55305049520.41626,77516477679.6112,9808586679.096224,114333542575.83618,182730551609.1156,24963183755.493164,,,,,,,,,123049698684.69238,13193623708.114624,235833189279.93774
2016-10-07,66306258480.60608,51725828788.5437,127647405057.67822,35466037399.29199,15461589987.773895,28096431944.656372,25816016514.030457,,11093697628.967285,,,251220252324.82913,31756891568.17627,133746746667.78564,55024667342.37671,77196655738.03711,9787881715.774536,113892965963.74512,184328128735.88562,25058900894.16504,,,,,,,,,122217284089.66064,13142977668.914795,235020275422.8592
2016-10-10,59583530222.854614,51414293909.80911,129781729431.15234,35692985500.33569,15498078818.836212,28681778852.844234,25944826582.29065,,11110633824.325562,,,252400104749.45068,31537447537.353516,133746746667.78564,54968125929.56543,78054015268.15794,9891403567.04712,114140122166.74805,182402967242.12646,25004536120.60547,,,,,,,,,122878323782.73009,13212038807.83081,239626444551.65863
2016-10-11,59272506680.755615,51123976471.97342,128608454812.3169,35160334125.5188,15382165059.719086,28504083328.628536,25741220587.49771,,10983067587.844849,,,247849266270.44675,31338658870.056152,133137820995.121,54628798878.02124,77353158391.20482,9684371725.845337,113441644381.2561,181337895458.45032,24783552722.16797,,,,,,,,,122168309835.6247,13027866138.763428,237729824824.9054
2016-10-12,59822765373.15369,51286829427.948,127497645836.79199,35503086288.45215,15470171633.167267,28462270267.868042,25816016514.030457,,11073378057.357788,,,248544591241.14987,31465164740.234375,133906985933.13217,54687725263.36671,78054015268.15794,9821327738.780975,113989648813.47656,181399420629.27246,25143984265.13672,,,,,,,,,123147608318.13812,13218944921.722412,236077042873.38257
2016-10-13,60097917027.74048,51095648008.64792,125800134783.3252,36100612644.19556,15656922868.69049,28410001945.114136,25853406581.481934,,11029350993.392944,,,249155630602.11182,31400627704.437256,133842865530.47182,54897427208.862305,78530320330.99365,9986955584.011078,113817718345.18433,180723458383.4076,25316519064.331055,,,,,,,,,123123171728.13416,13393909438.934326,234532647327.04163
2016-10-14,59535675544.20471,51201874644.95468,126162090082.39746,35762475822.44873,15560327682.34253,28106893197.05963,25670582371.494293,,11064347010.406494,,,247680778543.396,31108887157.470703,133554451317.19589,54798469336.85303,77632139117.06544,9880252915.821075,114795620070.6482,181112588287.04834,25312976239.01367,,,,,,,,,123098649613.95262,13292618564.529419,234478517397.30835
2016-10-17,59021320608.444214,51039008085.876465,126511595431.82373,35915313003.54004,15669803465.538025,27793311215.782166,25666426916.91208,,11044028574.920654,,,249640137182.92236,31157946389.648438,133330099881.36292,54845586410.52246,76488995247.11609,9977400283.470154,114817120953.36914,179883754868.62183,25420515142.822266,,,,,,,,,123465898207.28302,13361678499.450684,234478517397.30835
2016-10-18,59870607304.15344,50932791651.89744,127048281816.10107,36082067173.00415,15721320046.672821,28253218941.68854,25724596513.22174,,10876951366.012573,,,243151042776.48926,31119223070.648193,134515993927.536,54850300891.11328,75699658835.40344,9978991680.374146,114924548773.49854,179105535792.99927,25505593222.0459,,,,,,,,,123074205249.02344,13421536302.490234,235101612681.38885
2016-10-19,59655299493.17932,50769925092.819214,127647405057.67822,36188601127.62451,15764252659.91211,28420461200.71411,25583324593.10913,,10399423823.272705,,,241423438254.08936,31034022439.91089,134772368519.91652,54741914057.922356,75706475470.64209,9959881079.292295,114183112990.2649,176546223101.27258,25429968850.708008,,,,,,,,,123343489784.43146,13393909438.934326,236185397642.13562
