Date,BMY,CL,CVX,DUK,ED,EPD,GIS,GLD,GPC,IWP,IWY,JNJ,KMB,KO,LMT,MCD,O,PEP,PG,PSA,QQQ,QUAL,RPG,SCHG,SCHM,SPY,VBK,VGT,VUG,VZ,WEC,XOM
2024-08-28,46.21945571899414,102.7787094116211,138.12278747558594,107.73919677734375,96.2110824584961,26.692394256591797,67.85951232910156,231.75,137.04624938964844,111.94635009765625,211.62451171875,158.78709411621094,137.50357055664062,69.18074035644531,545.5081176757812,278.8803405761719,57.844276428222656,166.18150329589844,163.7456512451172,324.7730712890625,468.16192626953125,174.13665771484375,37.1724739074707,25.09345245361328,26.48847007751465,549.9072265625,256.3372497558594,566.0345458984375,370.52374267578125,38.22080993652344,88.9671630859375,111.47891998291016
2024-08-29,46.841243743896484,102.79814910888672,139.46615600585938,108.01644897460938,96.61360931396484,26.82998275756836,67.66986083984375,232.9499969482422,136.82505798339844,112.5135498046875,210.71951293945312,159.08738708496094,136.89186096191406,69.4699935913086,548.2841186523438,279.66729736328125,57.293739318847656,164.4329376220703,164.68515014648438,325.6784973144531,467.4765930175781,174.1564178466797,37.232215881347656,25.018835067749023,26.55390739440918,549.9564819335938,258.3431091308594,564.5240478515625,369.6390380859375,37.999717712402344,88.94798278808594,113.01925659179688
2024-08-30,47.057926177978516,103.46849822998047,139.96755981445312,108.93418884277344,97.3323745727539,26.912538528442383,68.55176544189453,231.2899932861328,137.76748657226562,113.22004699707031,213.1958770751953,160.66635131835938,138.26824951171875,69.87495422363281,549.4932250976562,280.4445495605469,57.95624923706055,165.18780517578125,166.1476593017578,327.5846252441406,473.04864501953125,175.49896240234375,37.5906982421875,25.277503967285156,26.70768165588379,555.2063598632812,259.5545959472656,570.38720703125,373.3070068359375,38.487953186035156,89.19728088378906,112.83747863769531
2024-09-03,47.59492111206055,104.71206665039062,136.85507202148438,110.69319152832031,98.98077392578125,26.73826026916504,68.87419128417969,230.2899932861328,137.70016479492188,110.26466369628906,206.70164489746094,161.92564392089844,140.83938598632812,70.39561462402344,551.7010498046875,279.008056640625,58.36200714111328,169.64044189453125,169.0340118408203,325.6403503417969,458.68646240234375,171.71812438964844,36.24639892578125,24.541292190551758,26.0827693939209,543.78076171875,251.68992614746094,545.2650146484375,362.2633361816406,39.547340393066406,89.77255249023438,110.47435760498047
2024-09-04,47.067344665527344,105.67388916015625,134.40481567382812,111.90727233886719,100.05416107177734,26.637359619140625,69.77506256103516,230.42999267578125,135.7864532470703,109.86664581298828,205.9756317138672,162.11936950683594,141.7952117919922,69.96172332763672,559.0542602539062,281.4608154296875,58.764957427978516,170.57687377929688,170.37063598632812,327.8038024902344,457.4945373535156,171.4910430908203,36.116947174072266,24.454242706298828,25.981342315673828,542.6677856445312,251.32249450683594,544.0924072265625,361.1003723144531,38.21159362792969,90.64506530761719,109.1253433227539
2024-09-05,46.91660690307617,105.44071197509766,133.32630920410156,111.70653533935547,99.46955108642578,26.628189086914062,70.65697479248047,232.35000610351562,132.07443237304688,109.45865631103516,206.4927978515625,159.82357788085938,141.50845336914062,68.62150573730469,553.03369140625,281.4021911621094,58.40886688232422,171.32215881347656,169.9541473388672,325.15435791015625,457.9216613769531,170.49403381347656,35.977535247802734,24.484086990356445,25.860288619995117,541.3478393554688,250.1408233642578,542.8800048828125,361.4383239746094,38.054988861083984,90.779296875,108.27385711669922
2024-09-06,45.88029861450195,104.789794921875,131.0841827392578,111.46753692626953,98.98077392578125,26.481422424316406,71.17852783203125,230.6300048828125,130.09828186035156,107.8167724609375,201.5699005126953,159.2327117919922,141.58555603027344,68.59257507324219,551.1272583007812,282.90704345703125,58.47447204589844,170.73965454101562,170.07037353515625,329.4049072265625,445.65521240234375,168.47032165527344,35.2307014465332,23.929439544677734,25.49057388305664,532.2369995117188,245.960205078125,529.8418579101562,354.1024169921875,37.907596588134766,89.79173278808594,107.76678466796875
2024-09-09,45.69187927246094,104.0611343383789,132.73033142089844,112.00288391113281,100.38958740234375,26.444734573364258,71.26388549804688,231.60000610351562,132.33599853515625,109.29944610595703,203.9070281982422,161.3928680419922,141.8457489013672,69.27714538574219,560.7953491210938,284.646484375,58.9055290222168,171.55801391601562,170.52560424804688,334.9993896484375,451.38616943359375,170.345947265625,35.748504638671875,24.217954635620117,25.647621154785156,538.1959838867188,247.77743530273438,536.9969482421875,358.5059509277344,39.36310577392578,90.95187377929688,110.03424835205078
2024-09-10,46.42671203613281,103.79882049560547,130.77198791503906,111.78300476074219,100.60043334960938,26.563976287841797,70.96041107177734,232.6199951171875,131.51258850097656,109.69747161865234,206.0452423095703,162.13876342773438,140.94947814941406,68.9878921508789,556.53515625,284.6269226074219,58.85866928100586,171.19216918945312,172.20120239257812,342.28076171875,455.5577697753906,170.7704315185547,35.92774963378906,24.419418334960938,25.58545684814453,540.5401611328125,247.6880645751953,542.4427490234375,361.0406799316406,40.210609436035156,91.61345672607422,106.02552795410156
2024-09-11,45.776668548583984,103.1090316772461,130.44088745117188,111.08513641357422,99.498291015625,26.73826026916504,69.33885955810547,232.25,130.82481384277344,110.98112487792969,210.69960021972656,159.65892028808594,138.00999450683594,68.53473663330078,551.4482421875,283.6106872558594,58.67124938964844,169.23773193359375,168.45286560058594,342.5285339355469,465.4504089355469,172.5473175048828,36.57500457763672,24.93178367614746,25.781763076782227,546.0855712890625,250.55787658691406,558.0745849609375,368.3766174316406,40.348793029785156,91.28746032714844,104.97310638427734
